code_ukbiobank	medication_name	medication_category	code_atc	group_atc	Category	Coding a	Medication ATC code	Drug name
1140868120	Trifluoperazine	trifluoperazine	N05AB06		trifluoperazine	1140868120	N05AB06	Trifluoperazine
1140875630	Salicylic Acid |Mucopolysaccharide Polysulfate	movelat cream	M02AC		movelat cream	1140875630	M02AC	Salicylic Acid |Mucopolysaccharide Polysulfate
1141153236	Formoterol	oxis 6micrograms turbohaler	R03AC13		oxis 6micrograms turbohaler	1141153236	R03AC13	Formoterol
1141173872	Glycerin |Petrolatum |Light Mineral Oil	cetraben cream	D02AX		cetraben cream	1141173872	D02AX	Glycerin |Petrolatum |Light Mineral Oil
1141157364	Metronidazole	metronidazole product	A01AB17 |D06BX01 |G01AF01 |J01XD01 |P01AB01		metronidazole product	1141157364	A01AB17 |D06BX01 |G01AF01 |J01XD01 |P01AB01	Metronidazole
1140882374	Amoxicillin	co-amoxiclav	J01CA04		co-amoxiclav	1140882374	J01CA04	Amoxicillin
1140862810	Promethazine	phenergan 10mg tablet	R06AD02		phenergan 10mg tablet	1140862810	R06AD02	Promethazine
1140910884	Calcipotriol	dovonex scalp solution	D05AX02		dovonex scalp solution	1140910884	D05AX02	Calcipotriol
1140868538	Testosterone Propionate |Testosterone Decanoate |Testosterone Isocaproate |Testosterone Phenylpropionate	sustanon 100 oily injection	G03BA03	G03	sustanon 100 oily injection	1140868538	G03BA03	Testosterone Propionate |Testosterone Decanoate |Testosterone Isocaproate |Testosterone Phenylpropionate
1140865762	Plantago Seed	regulan 3.6g/sachet powder	A06AC01		regulan 3.6g/sachet powder	1140865762	A06AC01	Plantago Seed
1140870932	Vitamin C	ascorbic acid product	A11GA01 |S01XA15 |G01AD03		ascorbic acid product	1140870932	A11GA01 |S01XA15 |G01AD03	Vitamin C
1140865618	Nizatidine	nizatidine	A02BA04		nizatidine	1140865618	A02BA04	Nizatidine
1141151368	Estradiol	sandrena 0.5mg gel	G03CA03	G03	sandrena 0.5mg gel	1141151368	G03CA03	Estradiol
1141180598	Perindopril |Indapamide	coversyl plus 4mg/1.25mg tablet	C09BA04		coversyl plus 4mg/1.25mg tablet	1141180598	C09BA04	Perindopril |Indapamide
1140871138	Vitamin K	vitamin k product	B02BA		vitamin k product	1140871138	B02BA	Vitamin K
1141162544	Fenofibrate	lipantil micro 67mg capsule	C10AB05		lipantil micro 67mg capsule	1141162544	C10AB05	Fenofibrate
1141153490	Amisulpride	amisulpride	N05AL05		amisulpride	1141153490	N05AL05	Amisulpride
1140888438	Glucose	glucose product	B05CX01 |V04CA02 |V06DC01		glucose product	1140888438	B05CX01 |V04CA02 |V06DC01	Glucose
1141179830	Cetirizine	piriteze 10mg tablet	R06AE07		piriteze 10mg tablet	1141179830	R06AE07	Cetirizine
1141194852	Dicyclomine	dicycloverine	A03AA07		dicycloverine	1141194852	A03AA07	Dicyclomine
1141195836	Chlorhexidine |Mineral Oil |Benzalkonium |Isopropyl Myristate	dermol cream	D02AX		dermol cream	1141195836	D02AX	Chlorhexidine |Mineral Oil |Benzalkonium |Isopropyl Myristate
1140880462	Metronidazole	metrogel 0.75% gel	D06BX01		metrogel 0.75% gel	1140880462	D06BX01	Metronidazole
1140909780	Cholestyramine	colestyramine	C10AC01		colestyramine	1140909780	C10AC01	Cholestyramine
1141162526	Acrivastine	benadryl allergy relief 8mg capsule	R06AX18		benadryl allergy relief 8mg capsule	1141162526	R06AX18	Acrivastine
1140879668	Selegiline	selegiline	N04BD01		selegiline	1140879668	N04BD01	Selegiline
1140917306	Bicalutamide	bicalutamide	L02BB03		bicalutamide	1140917306	L02BB03	Bicalutamide
1140862260	Aminophylline	aminophylline	R03DA05		aminophylline	1140862260	R03DA05	Aminophylline
1141194810	Atenolol |Bendroflumethiazide	atenolol+bendroflumethiazide	C07BB03		atenolol+bendroflumethiazide	1141194810	C07BB03	Atenolol |Bendroflumethiazide
1141157412	Ibuprofen	ibuprofen product	C01EB16 |G02CC01 |M01AE01 |M02AA13 |R02AX02		ibuprofen product	1141157412	C01EB16 |G02CC01 |M01AE01 |M02AA13 |R02AX02	Ibuprofen
1140888432	Potassium	potassium product	A12BA		potassium product	1140888432	A12BA	Potassium
1140878248	Light Mineral Oil	oilatum emollient bath additive	D02A		oilatum emollient bath additive	1140878248	D02A	Light Mineral Oil
1140873780	Trimethoprim |Sulfamethoxazole	co-trimoxazole	J01EE01		co-trimoxazole	1140873780	J01EE01	Trimethoprim |Sulfamethoxazole
1140871986	Clonidine	clonidine hydrochloride 25micrograms tablet	N02CX02		clonidine hydrochloride 25micrograms tablet	1140871986	N02CX02	Clonidine
1140881414	Sodium Bicarbonate |Aluminum Hydroxide |Alginic Acid |Magnesium Trisilicate	gastrocote liquid	A02AX		gastrocote liquid	1140881414	A02AX	Sodium Bicarbonate |Aluminum Hydroxide |Alginic Acid |Magnesium Trisilicate
1140917394	Diclofenac	diclomax sr 75mg m/r capsule	M01AB05		diclomax sr 75mg m/r capsule	1140917394	M01AB05	Diclofenac
1140868520	Norethisterone |Estradiol	estracombi tts patch	G03CA03	G03	estracombi tts patch	1140868520	G03CA03	Norethisterone |Estradiol
1141179846	Tacrolimus	protopic 0.03% ointment	D11AH01		protopic 0.03% ointment	1141179846	D11AH01	Tacrolimus
1141179824	Ethinyl Estradiol |Drospirenone	yasmin tablet	G03AA12	G03	yasmin tablet	1141179824	G03AA12	Ethinyl Estradiol |Drospirenone
1140871180	Diclofenac	rhumalgan 25mg e/c tablet	M01AB05		rhumalgan 25mg e/c tablet	1140871180	M01AB05	Diclofenac
1141163114	Modafinil	modafinil	N06BA07		modafinil	1141163114	N06BA07	Modafinil
1140883500	Azelastine	azelastine	R01AC03 |R06AX19 |S01GX07		azelastine	1140883500	R01AC03 |R06AX19 |S01GX07	Azelastine
1140874646	Glipizide	glipizide	A10BB07		glipizide	1140874646	A10BB07	Glipizide
1140876006	Polyvinyl Alcohol	polyvinyl alcohol 1% eye drops	S01AX20		polyvinyl alcohol 1% eye drops	1140876006	S01AX20	Polyvinyl Alcohol
1140862026	Ciprofibrate	ciprofibrate	C10AB08		ciprofibrate	1140862026	C10AB08	Ciprofibrate
1140869186	Levonorgestrel |Ethinyl Estradiol	ovranette tablet	G03AA07	G03	ovranette tablet	1140869186	G03AA07	Levonorgestrel |Ethinyl Estradiol
1141174424	Diclofenac	solaraze 3% gel	D11AX18		solaraze 3% gel	1141174424	D11AX18	Diclofenac
1140878190	Sodium Chloride |Hydroxyethyl Cellulose	minims artificial tears single-use eye drops	S01XA20		minims artificial tears single-use eye drops	1140878190	S01XA20	Sodium Chloride |Hydroxyethyl Cellulose
1141165512	Acetaminophen |Codeine	kapake capsule	N02AJ06		kapake capsule	1141165512	N02AJ06	Acetaminophen |Codeine
1141151474	Diltiazem	viazem xl 120mg m/r capsule	C08DB01		viazem xl 120mg m/r capsule	1141151474	C08DB01	Diltiazem
1141189134	Entacapone |Levodopa |Carbidopa	stalevo 50mg / 12.5mg / 200mg tablet	N04BA03		stalevo 50mg / 12.5mg / 200mg tablet	1141189134	N04BA03	Entacapone |Levodopa |Carbidopa
1140923920	Diclofenac	volsaid retard 75mg m/r tablet	M01AB05		volsaid retard 75mg m/r tablet	1140923920	M01AB05	Diclofenac
1141173342	Leucovorin	folinic acid	V03AF03		folinic acid	1141173342	V03AF03	Leucovorin
1140863098	Pseudoephedrine	sudafed 60mg tablet	R01BA02		sudafed 60mg tablet	1140863098	R01BA02	Pseudoephedrine
1140861996	Salbutamol	salbulin 100micrograms inhaler	R03AC02		salbulin 100micrograms inhaler	1140861996	R03AC02	Salbutamol
1140882082	Promethazine	promethazine product	D04AA10 |R06AD02		promethazine product	1140882082	D04AA10 |R06AD02	Promethazine
1141171652	Pioglitazone	actos 15mg tablet	A10BG03		actos 15mg tablet	1141171652	A10BG03	Pioglitazone
1140882756	Nystatin |Hydrocortisone |Benzalkonium	timodine cream	D01A		timodine cream	1140882756	D01A	Nystatin |Hydrocortisone |Benzalkonium
1140882852	Hydrocortisone	locoid 0.1% cream	D07AB02		locoid 0.1% cream	1140882852	D07AB02	Hydrocortisone
1140922718	Dorzolamide	trusopt 2% ophthalmic solution	S01EC03		trusopt 2% ophthalmic solution	1140922718	S01EC03	Dorzolamide
1140875816	Pilocarpine	pilocarpine	N07AX01 |S01EB01		pilocarpine	1140875816	N07AX01 |S01EB01	Pilocarpine
1140865338	Alverine |Sterculia	alverine citrate+sterculia 0.5%/62% granules	A03AX58		alverine citrate+sterculia 0.5%/62% granules	1140865338	A03AX58	Alverine |Sterculia
1140867624	Dosulepin	prothiaden 25mg capsule	N06AA16		prothiaden 25mg capsule	1140867624	N06AA16	Dosulepin
1140878286	No Active Ingredients	diprobase ointment	D02AX		diprobase ointment	1140878286	D02AX	No Active Ingredients
1140877988	Carteolol	teoptic 1% eye drops	S01ED05		teoptic 1% eye drops	1140877988	S01ED05	Carteolol
1140872302	Lamotrigine	lamictal 25mg tablet	N03AX09		lamictal 25mg tablet	1140872302	N03AX09	Lamotrigine
1140909354	Diclofenac	motifene 75mg e/c+m/r capsule	M01AB05		motifene 75mg e/c+m/r capsule	1140909354	M01AB05	Diclofenac
1140868514	Norethisterone |Estradiol	trisequens tablet	G03FB05	G03	trisequens tablet	1140868514	G03FB05	Norethisterone |Estradiol
1141168660	Repaglinide	repaglinide	A10BX02		repaglinide	1141168660	A10BX02	Repaglinide
2038459888	Cyclosporine	cyclosporin	L04AD01 |S01XA18		cyclosporin	2038459888	L04AD01 |S01XA18	Cyclosporine
1141152228	Estradiol	elleste-solo mx 40 patch	G03CA03	G03	elleste-solo mx 40 patch	1141152228	G03CA03	Estradiol
1141157254	Isosorbide Mononitrate	isosorbide mononitrate product	C01DA14		isosorbide mononitrate product	1141157254	C01DA14	Isosorbide Mononitrate
1140852766	Vitamin A |Vitamin D	vitamin a+d capsule	A11CB		vitamin a+d capsule	1140852766	A11CB	Vitamin A |Vitamin D
1140883478	Pyridostigmine	pyridostigmine	N07AA02		pyridostigmine	1140883478	N07AA02	Pyridostigmine
1140862016	Salbutamol	ventodisks 200micrograms/blister disks+diskhaler	R03AC02		ventodisks 200micrograms/blister disks+diskhaler	1140862016	R03AC02	Salbutamol
1140861928	Bezafibrate	bezalip-mono 400mg m/r tablet	C10AB02		bezalip-mono 400mg m/r tablet	1140861928	C10AB02	Bezafibrate
1140871996	Pizotifen	sanomigran 500micrograms tablet	N02CX01		sanomigran 500micrograms tablet	1140871996	N02CX01	Pizotifen
1140863268	Clobazam	clobazam	N05BA09		clobazam	1140863268	N05BA09	Clobazam
1141200400	Amlodipine	amlostin 5mg tablet	C08CA01		amlostin 5mg tablet	1141200400	C08CA01	Amlodipine
1141177826	Acetylsalicylic Acid	micropirin 75mg e/c tablet	B01AC06		micropirin 75mg e/c tablet	1141177826	B01AC06	Acetylsalicylic Acid
1140871374	Ibuprofen	brufen 200mg tablet	C01EB16 |M01AE01 |R02AX02		brufen 200mg tablet	1140871374	C01EB16 |M01AE01 |R02AX02	Ibuprofen
1140876098	Xylometazoline	otrivine 0.1% nasal drops	S01GA03		otrivine 0.1% nasal drops	1140876098	S01GA03	Xylometazoline
1140871682	Acetaminophen |Codeine	solpadol effervescent tablet	N02AJ06		solpadol effervescent tablet	1140871682	N02AJ06	Acetaminophen |Codeine
1140862722	Diphenhydramine	nytol 25mg tablet	R06AA02		nytol 25mg tablet	1140862722	R06AA02	Diphenhydramine
1140865686	Bisacodyl	dulco-lax 5mg e/c tablet	A06AB02		dulco-lax 5mg e/c tablet	1140865686	A06AB02	Bisacodyl
1140866406	Amiloride |Furosemide	frumil tablet	C03CA01		frumil tablet	1140866406	C03CA01	Amiloride |Furosemide
1141157470	Fentanyl	fentanyl product	N01AH01 |N02AB03		fentanyl product	1141157470	N01AH01 |N02AB03	Fentanyl
1140880264	Ketoconazole	ketoconazole 2% shampoo	D01AC08		ketoconazole 2% shampoo	1140880264	D01AC08	Ketoconazole
1141157332	Sumatriptan	sumatriptan product	N02CC01		sumatriptan product	1141157332	N02CC01	Sumatriptan
1141201244	Eplerenone	eplerenone	C03DA04		eplerenone	1141201244	C03DA04	Eplerenone
1140888184	Mometasone	mometasone furoate 0.1% lotion	D07AC13		mometasone furoate 0.1% lotion	1140888184	D07AC13	Mometasone
1141200640	Salbutamol	easyhaler salbutamol 100mcg breath-actuated dry powder inh	R03AC02		easyhaler salbutamol 100mcg breath-actuated dry powder inh	1141200640	R03AC02	Salbutamol
1140870296	Iron	ferrograd 325mg filmtab	B03AA02		ferrograd 325mg filmtab	1140870296	B03AA02	Iron
1140882542	Fusidic Acid	fucidin cream	D06AX01		fucidin cream	1140882542	D06AX01	Fusidic Acid
1141166746	Capsaicin	capsaicin 0.025% cream	M02AB01		capsaicin 0.025% cream	1141166746	M02AB01	Capsaicin
1140868074	Cinnarizine	stugeron 15mg tablet	N07CA02		stugeron 15mg tablet	1140868074	N07CA02	Cinnarizine
1140917432	Nedocromil	rapitil 2% eye drops	S01GX04		rapitil 2% eye drops	1140917432	S01GX04	Nedocromil
1141189380	Emtricitabine	emtricitabine	J05AF09		emtricitabine	1141189380	J05AF09	Emtricitabine
1140869492	Oxybutynin	ditropan 2.5mg tablet	G04BD04		ditropan 2.5mg tablet	1140869492	G04BD04	Oxybutynin
1141167140	Coal Tar	exorex lotion	D05AA		exorex lotion	1141167140	D05AA	Coal Tar
1140928880	Carbomer 980	geltears gel	S01XA20		geltears gel	1140928880	S01XA20	Carbomer 980
1141167744	Cyclosporine	neoral 10mg capsule	L04AD01		neoral 10mg capsule	1141167744	L04AD01	Cyclosporine
1141152098	Ipratropium Bromide	rinatec 0.03% aqueous nasal spray	R01AX03		rinatec 0.03% aqueous nasal spray	1141152098	R01AX03	Ipratropium Bromide
1140870800	Calcium Carbonate |Calcium Lactate Gluconate	sandocal 400 effervescent tablet	A12AA		sandocal 400 effervescent tablet	1140870800	A12AA	Calcium Carbonate |Calcium Lactate Gluconate
1140876312	Mineral Oil |Petrolatum |Emulsifying Wax	emulsifying ointment bp	D09A		emulsifying ointment bp	1140876312	D09A	Mineral Oil |Petrolatum |Emulsifying Wax
1140867756	Trimipramine	trimipramine	N06AA06		trimipramine	1140867756	N06AA06	Trimipramine
1140883030	Prednisolone	pred forte 1% eye drops	S01BA04		pred forte 1% eye drops	1140883030	S01BA04	Prednisolone
1141171104	Exemestane	aromasin 25mg tablet	L02BG06		aromasin 25mg tablet	1141171104	L02BG06	Exemestane
1140878328	Sodium Pyrrolidone Carboxylate	hydromol cream	D02A		hydromol cream	1140878328	D02A	Sodium Pyrrolidone Carboxylate
1141201040	Valsartan |Hydrochlorothiazide	co-diovan 80mg/12.5mg tablet	C09DA03		co-diovan 80mg/12.5mg tablet	1141201040	C09DA03	Valsartan |Hydrochlorothiazide
1140928212	Felodipine	plendil 2.5mg m/r tablet	C08CA02		plendil 2.5mg m/r tablet	1140928212	C08CA02	Felodipine
1140872420	Levodopa |Carbidopa	sinemet-ls tablet	N04BA02		sinemet-ls tablet	1140872420	N04BA02	Levodopa |Carbidopa
1141201038	Valsartan |Hydrochlorothiazide	valsartan+hydrochlorothiazide 80mg/12.5mg tablet	C09DA03		valsartan+hydrochlorothiazide 80mg/12.5mg tablet	1141201038	C09DA03	Valsartan |Hydrochlorothiazide
1141180152	Etoricoxib	arcoxia 120mg tablet	M01AH05		arcoxia 120mg tablet	1141180152	M01AH05	Etoricoxib
1140878236	Lactic Acid |Urea	calmurid cream	D02AE		calmurid cream	1140878236	D02AE	Lactic Acid |Urea
1140878308	Colloidal Oatmeal	aveeno cream	D05AA		aveeno cream	1140878308	D05AA	Colloidal Oatmeal
1141178054	Acetaminophen |Codeine	zapain capsule	N02AJ06		zapain capsule	1141178054	N02AJ06	Acetaminophen |Codeine
1140926778	Diltiazem |Hydrochlorothiazide	diltiazem hcl+hydrochlorothiazide 150mg/12.5mg m/r capsule	C08GA		diltiazem hcl+hydrochlorothiazide 150mg/12.5mg m/r capsule	1140926778	C08GA	Diltiazem |Hydrochlorothiazide
1140909816	Trihexyphenidyl	trihexyphenidyl	N04AA01		trihexyphenidyl	1140909816	N04AA01	Trihexyphenidyl
1140882142	Pseudoephedrine	pseudoephedrine	R01BA02		pseudoephedrine	1140882142	R01BA02	Pseudoephedrine
1141173888	Isosorbide Mononitrate	xismox xl 60 m/r tablet	C01DA14		xismox xl 60 m/r tablet	1141173888	C01DA14	Isosorbide Mononitrate
1141193290	Oxybutynin	lyrinel xl 5mg m/r tablet	G04BD04		lyrinel xl 5mg m/r tablet	1141193290	G04BD04	Oxybutynin
1140865418	Peppermint Oil	mintec 0.2ml e/c capsule	A03A		mintec 0.2ml e/c capsule	1140865418	A03A	Peppermint Oil
1140870284	Leuprolide	prostap sr 3.75mg injection (pdr for recon)+diluent+kit	L02AE02		prostap sr 3.75mg injection (pdr for recon)+diluent+kit	1140870284	L02AE02	Leuprolide
1141184722	Timolol |Latanoprost	latanoprost+timolol	S01ED51		latanoprost+timolol	1141184722	S01ED51	Timolol |Latanoprost
1140867304	Sulpiride	sulpiride	N05AL01		sulpiride	1140867304	N05AL01	Sulpiride
1140873288	Cephalexin	cephalexin	J01DB01		cephalexin	1140873288	J01DB01	Cephalexin
1140865658	Atropine |Diphenoxylate	lomotil tablet	A07DA01		lomotil tablet	1140865658	A07DA01	Atropine |Diphenoxylate
1141190244	Azelastine	rhinolast 0.1% nasal spray	R01AC03		rhinolast 0.1% nasal spray	1141190244	R01AC03	Azelastine
1141173346	Cortisone Acetate	cortisone	H02AB10 |S01BA03		cortisone	1141173346	H02AB10 |S01BA03	Cortisone Acetate
1141184752	Levocetirizine	xyzal 5mg tablet	R06AE09		xyzal 5mg tablet	1141184752	R06AE09	Levocetirizine
1141201718	Testosterone	nebido 1000mg/4ml solution for injection	G03BA03	G03	nebido 1000mg/4ml solution for injection	1141201718	G03BA03	Testosterone
1141153172	Salbutamol	asmasal 100micrograms spacehaler	R03AC02		asmasal 100micrograms spacehaler	1141153172	R03AC02	Salbutamol
1140870852	Vitamin A	vitamin a product	A11CA		vitamin a product	1140870852	A11CA	Vitamin A
1141171048	Oxycodone	oxycontin 10mg m/r tablet	N02AA05		oxycontin 10mg m/r tablet	1141171048	N02AA05	Oxycodone
1140880234	Ethinyl Estradiol |Cyproterone Acetate	dianette tablet	G03HB01	G03	dianette tablet	1140880234	G03HB01	Ethinyl Estradiol |Cyproterone Acetate
1140869334	Ethinyl Estradiol |Gestodene	femodene tablet	G03AA10	G03	femodene tablet	1140869334	G03AA10	Ethinyl Estradiol |Gestodene
1141152860	Quetiapine	seroquel 25mg tablet	N05AH04		seroquel 25mg tablet	1141152860	N05AH04	Quetiapine
1141163146	Beclomethasone Dipropionate	beclo-aqua 50 nasal spray	R01AD01		beclo-aqua 50 nasal spray	1141163146	R01AD01	Beclomethasone Dipropionate
1141173814	Zoledronic Acid	zoledronic acid	M05BA08		zoledronic acid	1141173814	M05BA08	Zoledronic Acid
1140877872	Diclofenac	voltaren retard 100mg m/r tablet	M01AB05		voltaren retard 100mg m/r tablet	1140877872	M01AB05	Diclofenac
1140879824	Labetalol	labetalol	C07AG01		labetalol	1140879824	C07AG01	Labetalol
1140910566	Gliclazide	glyclizide	A10BB09		glyclizide	1140910566	A10BB09	Gliclazide
1140862584	Budesonide	pulmicort ls 50micrograms spacer inhaler	R01AD05		pulmicort ls 50micrograms spacer inhaler	1140862584	R01AD05	Budesonide
1141157056	Mizolastine	mizolastine product	R06AX25		mizolastine product	1141157056	R06AX25	Mizolastine
1140875596	Diethylamine Salicylate	algesal cream	M02AC		algesal cream	1140875596	M02AC	Diethylamine Salicylate
1140876052	Flunisolide	syntaris 25micrograms nasal spray	R01AD04		syntaris 25micrograms nasal spray	1140876052	R01AD04	Flunisolide
1141167014	Nevirapine	nevirapine	J05AG01		nevirapine	1141167014	J05AG01	Nevirapine
1140866756	Atenolol	tenormin 25 tablet	C07AB03		tenormin 25 tablet	1140866756	C07AB03	Atenolol
1141177606	Rosiglitazone	avandia 4mg tablet	A10BG02		avandia 4mg tablet	1141177606	A10BG02	Rosiglitazone
1140879730	Buspirone	buspirone	N05BE01		buspirone	1140879730	N05BE01	Buspirone
1140860714	Lisinopril	zestril 2.5mg tablet	C09AA03		zestril 2.5mg tablet	1140860714	C09AA03	Lisinopril
1140860470	Methyldopa	methyldopa	C02AB		methyldopa	1140860470	C02AB	Methyldopa
1140909844	Cyclosporine	ciclosporin	L04AD01 |S01XA18		ciclosporin	1140909844	L04AD01 |S01XA18	Cyclosporine
1140868508	Estradiol |Norgestrel	cyclo-progynova 1mg tablet	G03F	G03	cyclo-progynova 1mg tablet	1140868508	G03F	Estradiol |Norgestrel
1140872132	Primidone	primidone	N03AA03		primidone	1140872132	N03AA03	Primidone
1141171344	Eprosartan	teveten 300mg tablet	C09CA02		teveten 300mg tablet	1141171344	C09CA02	Eprosartan
1140855562	Diphenhydramine	benadryl 25mg capsule	R06AA02		benadryl 25mg capsule	1140855562	R06AA02	Diphenhydramine
1140867884	Sertraline	lustral 50mg tablet	N06AB06		lustral 50mg tablet	1140867884	N06AB06	Sertraline
1140874746	Gliclazide	diamicron 80mg tablet	A10BB09		diamicron 80mg tablet	1140874746	A10BB09	Gliclazide
1141195280	Budesonide	novolizer budesonide 200micrograms/dose cartridge+inhaler	R03BA02		novolizer budesonide 200micrograms/dose cartridge+inhaler	1141195280	R03BA02	Budesonide
1141195974	Aripiprazole	aripiprazole	N05AX12		aripiprazole	1141195974	N05AX12	Aripiprazole
1140861884	Docosahexaenoic Acid |Eicosapentaenoic Acid	maxepa 1g capsule	V06D		maxepa 1g capsule	1140861884	V06D	Docosahexaenoic Acid |Eicosapentaenoic Acid
1141145880	Cholecalciferol |Calcium Carbonate	cacit d3 granules	A12AX		cacit d3 granules	1141145880	A12AX	Cholecalciferol |Calcium Carbonate
1140927692	Topiramate	topamax 25mg tablet	N03AX11		topamax 25mg tablet	1140927692	N03AX11	Topiramate
1140875452	Methocarbamol	methocarbamol	M03BA03		methocarbamol	1140875452	M03BA03	Methocarbamol
1140879794	Prazosin	prazosin	C02CA01		prazosin	1140879794	C02CA01	Prazosin
1141172214	Fenofibrate	supralip 160mg m/r tablet	C10AB05		supralip 160mg m/r tablet	1141172214	C10AB05	Fenofibrate
1140909876	Vitamin D	calciferol	A11CC05	A11CC	calciferol	1140909876	A11CC05	Vitamin D
1140867168	Haloperidol	haloperidol	N05AD01		haloperidol	1140867168	N05AD01	Haloperidol
1140863286	Hydroxyzine	atarax 10mg tablet	N05BB01		atarax 10mg tablet	1140863286	N05BB01	Hydroxyzine
1141165518	Efavirenz	efavirenz	J05AG03		efavirenz	1141165518	J05AG03	Efavirenz
1140860836	Nitroglycerin	coro-nitro spray 400micrograms spray	C05AE01		coro-nitro spray 400micrograms spray	1140860836	C05AE01	Nitroglycerin
1140871546	Mefenamic Acid	ponstan 250mg capsule	M01AG01		ponstan 250mg capsule	1140871546	M01AG01	Mefenamic Acid
1141188426	Ranitidine	gavilast-p 75mg tablet	A02BA		gavilast-p 75mg tablet	1141188426	A02BA	Ranitidine
